id,u,i,label
7434,176,1047,0
7435,111,696,0
7436,277,359,0
7437,5,29,0
7438,5,40,0
7439,936,3690,0
7440,40,74,0
7441,28,88,0
7442,5,3706,0
7443,5,39,0
7444,121,590,0
7445,46,184,0
7446,1158,3706,0
7447,3696,3758,0
7448,155,590,0
7449,111,1042,0
7450,590,1801,0
7451,0,115,0
7452,176,786,0
7453,1,61,0
7454,40,2256,0
7455,13,692,0
7456,1,1522,0
7457,590,3706,0
7458,76,88,0
7459,61,586,0
7460,46,370,0
7461,6,698,0
7462,67,590,0
7463,0,1330,0
7464,6,1521,0
7465,594,879,0
7466,370,621,0
7467,10,2256,0
7468,7,936,0
7469,746,3605,0
7470,7,845,0
7471,15,2256,0
7472,67,1802,0
7473,7,595,0
7474,10,73,0
7475,7,61,0
7476,99,123,0
7477,176,258,0
7478,67,2261,0
7479,0,372,0
7480,0,67,0
7481,161,227,0
7482,15,69,0
7483,161,330,0
7484,2258,3768,0
7485,0,3022,0
7486,7,3027,0
7487,258,1801,0
7488,45,2260,0
7489,294,295,0
7490,153,161,0
7491,21,3758,0
7492,67,1803,0
7493,161,294,0
7494,67,1167,0
7495,67,3028,0
7496,29,135,0
7497,1133,3758,0
7498,0,2260,0
7499,748,812,0
7500,94,393,0
7501,0,3025,0
7502,135,153,0
7503,30,3768,0
7504,135,202,0
7505,1803,3029,0
7506,135,961,0
7507,67,3514,0
7508,31,671,0
7509,176,3768,0
7510,67,295,0
7511,0,3026,0
7512,553,1522,0
7513,165,2243,0
7514,32,227,0
7515,295,330,0
7516,213,295,0
7517,0,330,0
7518,454,953,0
7519,0,1341,0
7520,176,2253,0
7521,6,213,0
7522,438,1043,0
7523,29,626,0
7524,8,3696,0
7525,111,3030,0
7526,115,176,0
7527,10,1341,0
7528,176,1805,0
7529,115,956,0
7530,0,963,0
7531,295,945,0
7532,15,1406,0
7533,7,123,0
7534,176,295,0
7535,42,329,0
7536,3696,3781,0
7537,142,1339,0
7538,61,3768,0
7539,21,3696,0
7540,141,171,0
7541,1523,3768,0
7542,6,3768,0
7543,45,1802,0
7544,330,3707,0
7545,169,1804,0
7546,32,111,0
7547,32,176,0
7548,236,3768,0
7549,171,176,0
7550,5,641,0
7551,329,1169,0
7552,1803,2089,0
7553,155,161,0
7554,25,169,0
7555,24,227,0
7556,2135,3118,1
7557,31,213,0
7558,82,176,0
7559,50,169,0
7560,169,184,0
7561,137,641,0
7562,102,176,0
7563,12,3037,0
7564,10,410,0
7565,161,1321,0
7566,45,1804,0
7567,176,812,0
7568,66,295,0
7569,5,1775,0
7570,1521,3715,0
7571,1521,3684,0
7572,2253,3034,0
7573,45,812,0
7574,12,3035,0
7575,7,522,0
7576,67,1806,0
7577,0,2234,0
7578,0,2259,0
7579,329,694,0
7580,176,278,0
7581,24,369,0
7582,111,115,0
7583,353,1327,1
7584,1386,1775,1
7585,0,1524,0
7586,24,25,0
7587,225,3464,0
7588,12,3036,0
7589,213,516,0
7590,29,749,0
7591,30,641,0
7592,293,3464,0
7593,3,94,0
7594,227,812,0
7595,91,94,0
7596,477,3464,0
7597,853,3781,0
7598,352,3464,0
7599,506,3464,0
7600,10,94,0
7601,169,2263,0
7602,123,584,0
7603,134,3464,0
7604,178,227,0
7605,123,519,0
7606,123,2139,0
7607,40,94,0
7608,356,3464,0
7609,26,516,0
7610,641,1524,0
7611,42,141,0
7612,176,356,0
7613,29,2255,0
7614,535,3464,0
7615,45,3031,0
7616,32,42,0
7617,0,94,0
7618,13,26,0
7619,26,29,0
7620,10,123,0
7621,45,1527,0
7622,34,3758,0
7623,12,3038,0
7624,12,3040,0
7625,331,696,0
7626,331,3039,0
7627,72,812,0
7628,331,1523,0
7629,176,331,0
7630,176,1523,0
7631,63,699,0
7632,10,227,0
7633,69,1766,0
7634,331,2256,0
7635,12,2265,0
7636,12,2266,0
7637,331,950,0
7638,31,141,0
7639,641,2262,0
7640,225,699,0
7641,83,3464,0
7642,12,455,0
7643,12,880,0
7644,23,30,0
7645,29,227,0
7646,20,747,0
7647,331,699,0
7648,382,3464,0
7649,72,227,0
7650,327,3464,0
7651,37,699,0
7652,176,639,0
7653,655,936,0
7654,699,799,0
7655,6,196,0
7656,96,227,0
7657,12,3781,0
7658,812,3464,0
7659,655,811,0
7660,177,880,0
7661,177,1529,0
7662,30,699,0
7663,161,1045,0
7664,176,876,0
7665,141,516,0
7666,20,265,0
7667,197,389,0
7668,699,1526,0
7669,176,286,0
7670,42,747,0
7671,176,1170,0
7672,77,141,0
7673,141,258,0
7674,175,3696,0
7675,88,698,0
7676,161,2989,0
7677,34,2852,0
7678,331,3764,0
7679,82,278,0
7680,45,1530,0
7681,32,3606,0
7682,24,144,0
7683,227,317,0
7684,45,2269,0
7685,177,1273,0
7686,24,3042,0
7687,277,1637,0
7688,134,940,0
7689,88,2268,0
7690,317,936,0
7691,123,3716,0
7692,316,914,0
7693,2243,3778,0
7694,3606,3707,0
7695,2,748,0
7696,655,3707,0
7697,84,3606,0
7698,302,3464,0
7699,20,699,0
7700,25,84,0
7701,317,655,0
7702,655,812,0
7703,28,3464,0
7704,123,161,0
7705,224,295,0
7706,24,77,0
7707,61,932,0
7708,388,490,0
7709,29,881,0
7710,248,388,0
7711,12,427,0
7712,12,45,0
7713,102,3773,0
7714,161,1517,0
7715,12,1530,0
7716,115,394,0
7717,330,1525,0
7718,329,812,0
7719,3464,3764,0
7720,25,61,0
7721,24,286,0
7722,161,286,0
7723,45,3764,0
7724,10,12,0
7725,12,2267,0
7726,193,2264,0
7727,699,2264,0
7728,72,277,0
7729,45,1334,0
7730,1158,3764,0
7731,314,2270,0
7732,29,115,0
7733,679,3464,0
7734,67,1530,0
7735,10,3716,0
7736,10,679,0
7737,0,2270,0
7738,6,3764,0
7739,128,3773,0
7740,6,112,0
7741,1517,3764,0
7742,776,3464,0
7743,993,3464,0
7744,29,123,0
7745,12,3045,0
7746,45,1806,0
7747,10,115,0
7748,6,220,0
7749,94,427,0
7750,45,1807,0
7751,1334,1807,0
7752,176,1023,0
7753,45,2271,0
7754,277,3743,0
7755,176,1808,0
7756,626,3727,0
7757,12,1527,0
7758,1334,1529,0
7759,50,1808,0
7760,455,1334,0
7761,6,683,0
7762,6,881,0
7763,12,1334,0
7764,331,3515,0
7765,45,455,0
7766,14,175,0
7767,10,317,0
7768,123,171,0
7769,88,123,0
7770,688,3464,0
7771,155,3781,0
7772,61,178,0
7773,45,1171,0
7774,45,1048,0
7775,29,1341,0
7776,12,3049,0
7777,63,175,0
7778,372,3516,0
7779,176,641,0
7780,394,961,0
7781,626,3470,0
7782,12,3727,0
7783,40,940,0
7784,109,2273,0
7785,24,32,0
7786,35,1172,0
7787,1400,3464,0
7788,1234,3464,0
7789,123,595,0
7790,142,176,0
7791,82,328,0
7792,61,63,0
7793,0,3047,0
7794,94,395,0
7795,1485,1630,0
7796,812,3773,0
7797,84,145,0
7798,961,965,0
7799,12,32,0
7800,12,3053,0
7801,12,3464,0
7802,74,84,0
7803,155,1026,0
7804,75,3464,0
7805,84,88,0
7806,12,257,0
7807,12,3050,0
7808,12,3515,0
7809,7,317,0
7810,12,1048,0
7811,227,3512,0
7812,45,2266,0
7813,1344,3040,0
7814,2,115,0
7815,10,965,0
7816,144,395,0
7817,102,3464,0
7818,24,142,0
7819,2,3048,0
7820,6,74,0
7821,178,1110,0
7822,965,3054,0
7823,6,122,0
7824,24,54,0
7825,6,3051,0
7826,110,3717,0
7827,300,944,0
7828,6,1498,0
7829,6,39,0
7830,0,2272,0
7831,0,2275,0
7832,0,395,0
7833,12,3055,0
7834,220,248,0
7835,285,410,0
7836,121,202,0
7837,123,641,0
7838,9,3512,0
7839,21,395,0
7840,316,359,0
7841,9,1110,0
7842,330,3512,0
7843,91,176,0
7844,24,812,0
7845,123,3512,0
7846,123,881,0
7847,123,812,0
7848,176,227,0
7849,94,107,0
7850,144,3512,0
7851,69,490,0
7852,52,329,0
7853,105,123,0
7854,0,3000,0
7855,178,3512,0
7856,284,3000,0
7857,121,227,0
7858,490,3781,0
7859,6,747,0
7860,123,1168,0
7861,0,2112,0
7862,9,326,0
7863,6,522,0
7864,671,3006,0
7865,37,94,0
7866,2,1346,0
7867,12,3046,0
7868,1168,1346,0
7869,12,111,0
7870,0,3605,0
7871,0,3056,0
7872,24,3718,0
7873,135,227,0
7874,6,3718,0
7875,111,395,0
7876,1322,1484,0
7877,2,1168,0
7878,45,1531,0
7879,277,379,0
7880,21,423,0
7881,21,123,0
7882,94,227,0
7883,176,1524,0
7884,87,881,0
7885,155,176,0
7886,87,123,0
7887,94,423,0
7888,2201,2272,0
7889,427,3778,0
7890,50,3758,0
7891,171,1172,0
7892,61,3471,0
7893,52,202,0
7894,12,3060,0
7895,812,3778,0
7896,66,745,0
7897,1172,3515,0
7898,2243,3640,0
7899,50,175,0
7900,42,750,0
7901,370,1172,0
7902,29,35,0
7903,279,1172,0
7904,6,767,0
7905,0,123,0
7906,283,328,0
7907,176,747,0
7908,184,812,0
7909,91,344,0
7910,1050,1172,0
7911,50,135,0
7912,6,23,0
7913,6,149,0
7914,123,395,0
7915,2,1042,0
7916,446,3464,0
7917,17,1524,0
7918,17,3052,0
7919,12,3059,0
7920,123,176,0
7921,238,3514,0
7922,2268,2273,0
7923,700,3621,0
7924,0,3058,0
7925,12,1809,0
7926,2,700,0
7927,49,700,0
7928,52,84,0
7929,2,1523,0
7930,6,3471,0
7931,176,1346,0
7932,2,3514,0
7933,61,1042,0
7934,204,236,0
7935,45,3062,0
7936,21,3733,0
7937,45,696,0
7938,7,236,0
7939,176,595,0
7940,0,700,0
7941,161,802,0
7942,111,700,0
7943,52,3621,0
7944,1048,1051,0
7945,1048,3621,0
7946,25,3621,0
7947,45,60,0
7948,61,176,0
7949,29,1795,0
7950,45,1529,0
7951,329,3733,0
7952,0,2226,0
7953,693,811,0
7954,258,394,0
7955,45,3064,0
7956,3716,3734,0
7957,219,698,0
7958,42,3733,0
7959,316,1775,0
7960,388,2997,0
7961,0,1795,0
7962,1327,3464,0
7963,3718,3734,0
7964,0,3061,0
7965,267,966,0
7966,171,700,0
7967,6,171,0
7968,7,700,0
7969,111,3773,0
7970,12,700,0
7971,29,1345,0
7972,747,3066,0
7973,0,193,0
7974,94,881,0
7975,45,2277,0
7976,25,2249,0
7977,87,683,0
7978,1047,1810,0
7979,111,2275,0
7980,372,394,0
7981,12,1811,0
7982,24,123,0
7983,219,1732,0
7984,29,265,0
7985,67,123,0
7986,45,2257,0
7987,0,1811,0
7988,45,2278,0
7989,123,227,0
7990,176,1052,0
7991,176,1810,0
7992,0,3063,0
7993,12,20,0
7994,45,1811,0
7995,12,1209,0
7996,105,395,0
7997,94,812,0
7998,61,595,0
7999,1810,3773,0
8000,122,1810,0
8001,221,372,0
8002,178,747,0
8003,12,69,0
8004,61,72,0
8005,1251,1810,0
8006,10,3766,0
8007,0,221,0
8008,24,61,0
8009,141,279,0
8010,14,490,0
8011,881,1347,0
8012,24,52,0
8013,45,1273,0
8014,176,881,0
8015,176,696,0
8016,176,878,0
8017,176,403,0
8018,176,1158,0
8019,94,184,0
8020,3,1053,0
8021,693,2172,0
8022,0,2281,0
8023,176,594,0
8024,176,370,0
8025,29,52,0
8026,286,423,0
8027,24,139,0
8028,12,3468,0
8029,17,73,0
8030,52,747,0
8031,747,1810,0
8032,372,3068,0
8033,286,1690,0
8034,21,144,0
8035,16,286,0
8036,2,6,0
8037,69,139,0
8038,0,1441,0
8039,12,2278,0
8040,37,3043,0
8041,12,1534,0
8042,12,2274,0
8043,19,176,0
8044,25,186,0
8045,17,944,0
8046,3,410,0
8047,52,178,0
8048,6,483,0
8049,12,3071,0
8050,12,951,0
8051,12,3072,0
8052,176,395,0
8053,3,395,0
8054,372,2280,0
8055,112,187,0
8056,2,12,0
8057,2494,3562,1
8058,37,953,0
8059,12,2269,0
8060,3464,3734,0
8061,12,94,0
8062,123,747,0
8063,2,94,0
8064,112,176,0
8065,155,3740,0
8066,84,286,0
8067,24,3070,0
8068,0,2280,0
8069,286,747,0
8070,24,394,0
8071,0,3069,0
8072,286,965,0
8073,122,286,0
8074,37,529,0
8075,94,122,0
8076,94,1347,0
8077,28,227,0
8078,563,747,0
8079,178,1690,0
8080,2243,3717,0
8081,94,3517,0
8082,1052,2284,0
8083,39,91,0
8084,72,111,0
8085,12,177,0
8086,284,953,0
8087,25,329,0
8088,94,965,0
8089,0,151,0
8090,37,151,0
8091,178,581,0
8092,111,747,0
8093,6,876,0
8094,227,747,0
8095,45,67,0
8096,9,178,0
8097,8,286,0
8098,32,1348,0
8099,547,1348,0
8100,12,2277,0
8101,94,317,0
8102,12,3075,0
8103,60,3076,0
8104,12,1806,0
8105,12,3044,0
8106,169,1526,0
8107,60,1813,0
8108,2,876,0
8109,6,808,0
8110,24,395,0
8111,767,1348,0
8112,141,954,0
8113,5,518,0
8114,25,330,0
8115,23,184,0
8116,45,1800,0
8117,5,43,0
8118,372,655,0
8119,12,3074,0
8120,2,61,0
8121,67,1050,0
8122,2,28,0
8123,6,1347,0
8124,91,1052,0
8125,177,2151,0
8126,2,1815,0
8127,31,189,0
8128,2,35,0
8129,187,3718,0
8130,3734,3773,0
8131,3464,3768,0
8132,12,1812,0
8133,61,84,0
8134,3464,3716,0
8135,747,812,0
8136,2,655,0
8137,28,286,0
8138,42,164,0
8139,6,164,0
8140,198,1810,0
8141,722,3343,1
8142,2,10,0
8143,20,328,0
8144,0,595,0
8145,72,176,0
8146,198,516,0
8147,25,747,0
8148,123,3773,0
8149,1,560,0
8150,25,372,0
8151,198,357,0
8152,7,499,0
8153,12,1171,0
8154,29,111,0
8155,2,2289,0
8156,2,198,0
8157,393,3464,0
8158,25,198,0
8159,3464,3605,0
8160,227,508,0
8161,16,747,0
8162,39,102,0
8163,6,749,0
8164,5,116,0
8165,689,966,0
8166,2,7,0
8167,7,111,0
8168,454,3464,0
8169,111,3778,0
8170,41,84,0
8171,2,1338,0
8172,2,2284,0
8173,3464,3551,0
8174,2,3042,0
8175,6,141,0
8176,186,1348,0
8177,31,1535,0
8178,29,3079,0
8179,2,882,0
8180,21,63,0
8181,88,394,0
8182,52,123,0
8183,0,3077,0
8184,370,1535,0
8185,330,395,0
8186,961,2291,0
8187,1347,1348,0
8188,91,1322,0
8189,72,91,0
8190,0,3041,0
8191,17,1169,0
8192,202,1338,0
8193,7,153,0
8194,72,331,0
8195,12,696,0
8196,67,813,0
8197,1348,2291,0
8198,52,1521,0
8199,14,966,0
8200,123,1050,0
8201,24,35,0
8202,24,3081,0
8203,23,94,0
8204,0,1338,0
8205,198,878,0
8206,94,1170,0
8207,122,3734,0
8208,25,69,0
8209,123,318,0
8210,177,1812,0
8211,45,456,0
8212,3078,3773,0
8213,72,122,0
8214,40,186,0
8215,72,198,0
8216,72,1050,0
8217,94,220,0
8218,91,198,0
8219,122,3718,0
8220,0,3067,0
8221,70,456,0
8222,111,123,0
8223,28,123,0
8224,123,331,0
8225,91,109,0
8226,123,297,0
8227,52,318,0
8228,769,3506,0
8229,2,393,0
8230,5,2291,0
8231,5,112,0
8232,28,112,0
8233,94,123,0
8234,2,91,0
8235,372,1348,0
8236,6,123,0
8237,372,751,0
8238,61,123,0
8239,72,330,0
8240,2,74,0
8241,5,148,0
8242,148,2293,0
8243,88,372,0
8244,332,372,0
8245,123,749,0
8246,72,123,0
8247,123,1819,0
8248,2,2294,0
8249,183,3033,0
8250,3639,3773,0
8251,5,544,0
8252,2,2290,0
8253,24,176,0
8254,197,3705,0
8255,177,1820,0
8256,2,1347,0
8257,146,357,0
8258,146,962,0
8259,94,940,0
8260,91,330,0
8261,122,1670,0
8262,24,331,0
8263,122,1820,0
8264,99,146,0
8265,146,420,0
8266,35,82,0
8267,91,1820,0
8268,2,751,0
8269,0,332,0
8270,72,3642,0
8271,1,317,0
8272,5,202,0
8273,146,222,0
8274,2,226,0
8275,3,226,0
8276,24,96,0
8277,177,1813,0
8278,60,2267,0
8279,3464,3778,0
8280,198,258,0
8281,6,945,0
8282,5,1345,0
8283,198,368,0
8284,2,1273,0
8285,14,517,0
8286,198,266,0
8287,67,2296,0
8288,2,227,0
8289,82,393,0
8290,5,749,0
8291,5,23,0
8292,5,91,0
8293,25,50,0
8294,45,880,0
8295,3,393,0
8296,456,2296,0
8297,112,316,0
8298,176,486,0
8299,1322,3773,0
8300,3073,3773,0
8301,331,3085,0
8302,2,1535,0
8303,2,3086,0
8304,2,2297,0
8305,146,689,0
8306,12,3465,0
8307,7,12,0
8308,60,3084,0
8309,14,34,0
8310,105,452,0
8311,7,226,0
8312,177,3465,0
8313,0,3083,0
8314,12,1818,0
8315,8,328,0
8316,2,2299,0
8317,111,300,0
8318,24,491,0
8319,54,198,0
8320,0,111,0
8321,1648,2297,0
8322,61,91,0
8323,142,198,0
8324,12,1536,0
8325,12,3088,0
8326,552,3089,0
8327,6,109,0
8328,31,123,0
8329,198,800,0
8330,6,178,0
8331,5,15,0
8332,198,439,0
8333,7,747,0
8334,5,3729,0
8335,0,394,0
8336,123,2298,0
8337,69,590,0
8338,145,198,0
8339,41,176,0
8340,176,1752,0
8341,176,702,0
8342,294,936,0
8343,0,3087,0
8344,14,1350,0
8345,1007,3778,0
8346,12,1350,0
8347,12,21,0
8348,74,94,0
8349,5,3091,0
8350,98,1350,0
8351,176,2298,0
8352,94,751,0
8353,89,394,0
8354,380,1350,0
8355,54,142,0
8356,21,30,0
8357,63,1350,0
8358,2,176,0
8359,2793,3087,0
8360,0,2248,0
8361,111,523,0
8362,23,1350,0
8363,751,936,0
8364,176,1053,0
8365,94,144,0
8366,2,99,0
8367,2,52,0
8368,6,2300,0
8369,82,590,0
8370,6,639,0
8371,12,1051,0
8372,177,2300,0
8373,492,1537,0
8374,52,137,0
8375,5,52,0
8376,702,3690,0
8377,3465,3607,0
8378,31,89,0
8379,492,751,0
8380,28,683,0
8381,285,3734,0
8382,5,187,0
8383,3464,3465,0
8384,695,2298,0
8385,52,3641,0
8386,6,505,0
8387,176,1537,0
8388,67,2271,0
8389,176,1050,0
8390,354,1642,1
8391,52,3464,0
8392,936,1341,0
8393,0,3082,0
8394,28,52,0
8395,0,752,0
8396,142,3093,0
8397,60,3092,0
8398,29,747,0
8399,2,62,0
8400,2,936,0
8401,55,1538,0
8402,6,2301,0
8403,55,420,0
8404,176,226,0
8405,26,491,0
8406,41,3581,0
8407,146,1538,0
8408,198,1819,0
8409,66,751,0
8410,2,1522,0
8411,6,751,0
8412,2,753,0
8413,3094,3729,0
8414,144,2250,0
8415,24,30,0
8416,3096,3567,0
8417,21,107,0
8418,24,522,0
8419,164,187,0
8420,144,317,0
8421,144,187,0
8422,6,3001,0
8423,144,164,0
8424,144,199,0
8425,144,482,0
8426,144,233,0
8427,144,468,0
8428,914,3096,0
8429,187,233,0
8430,107,187,0
8431,107,482,0
8432,30,145,0
8433,107,144,0
8434,1052,1814,0
8435,28,94,0
8436,5,28,0
8437,187,199,0
8438,187,468,0
8439,187,482,0
8440,12,1532,0
8441,98,187,0
8442,52,331,0
8443,24,3729,0
8444,224,492,0
8445,94,178,0
8446,125,420,0
8447,224,259,0
8448,2,747,0
8449,72,1055,0
8450,5,3065,0
8451,747,884,0
8452,753,1822,0
8453,224,529,0
8454,87,814,0
8455,72,170,0
8456,106,692,0
8457,753,754,0
8458,814,884,0
8459,111,176,0
8460,45,2302,0
8461,72,1053,0
8462,24,2279,0
8463,176,521,0
8464,884,1824,0
8465,100,3095,0
8466,5,3095,0
8467,176,523,0
8468,52,55,0
8469,12,883,0
8470,60,3097,0
8471,14,3095,0
8472,106,882,0
8473,24,328,0
8474,72,135,0
8475,72,882,0
8476,23,884,0
8477,23,72,0
8478,23,940,0
8479,65,100,0
8480,60,3465,0
8481,3608,3729,0
8482,5,42,0
8483,12,3607,0
8484,6,620,0
8485,110,3596,0
8486,42,137,0
8487,21,195,0
8488,32,198,0
8489,2,1053,0
8490,29,3099,0
8491,28,1055,0
8492,112,153,0
8493,28,884,0
8494,112,3758,0
8495,2,112,0
8496,314,882,0
8497,802,1539,0
8498,123,884,0
8499,29,31,0
8500,123,178,0
8501,45,3101,0
8502,176,950,0
8503,126,880,0
8504,45,126,0
8505,126,3101,0
8506,936,3729,0
8507,1146,2946,1
8508,5,1055,0
8509,195,702,0
8510,133,742,0
8511,521,753,0
8512,6,1648,0
8513,21,69,0
8514,26,936,0
8515,34,2288,0
8516,176,330,0
8517,126,455,0
8518,2,491,0
8519,30,344,0
8520,6,189,0
8521,94,344,0
8522,702,3518,0
8523,123,455,0
8524,2,884,0
8525,455,1825,0
8526,94,2303,0
8527,61,884,0
8528,884,1825,0
8529,884,885,0
8530,150,3518,0
8531,21,301,0
8532,178,751,0
8533,6,800,0
8534,5,123,0
8535,21,184,0
8536,7,884,0
8537,160,187,0
8538,0,3100,0
8539,67,456,0
8540,176,749,0
8541,187,814,0
8542,1011,3680,1
8543,3464,3766,0
8544,176,2285,0
8545,12,1533,0
8546,2,2305,0
8547,2,3471,0
8548,52,3766,0
8549,29,3471,0
8550,35,226,0
8551,29,702,0
8552,55,123,0
8553,936,1028,0
8554,12,2283,0
8555,23,1028,0
8556,330,491,0
8557,60,3103,0
8558,193,2977,0
8559,70,967,0
8560,2,754,0
8561,39,1028,0
8562,330,1028,0
8563,45,257,0
8564,0,3102,0
8565,29,1539,0
8566,2279,3464,0
8567,936,1128,0
8568,0,1821,0
8569,0,1825,0
8570,521,882,0
8571,5,393,0
8572,2,954,0
8573,3608,3708,0
8574,39,2304,0
8575,60,3080,0
8576,176,2279,0
8577,2,123,0
8578,175,195,0
8579,67,3098,0
8580,2,1823,0
8581,2,330,0
8582,1238,1349,1
8583,878,882,0
8584,227,815,0
8585,55,176,0
8586,66,94,0
8587,176,491,0
8588,2,2307,0
8589,5,84,0
8590,21,178,0
8591,6,30,0
8592,29,187,0
8593,24,2307,0
8594,21,105,0
8595,29,94,0
8596,29,344,0
8597,178,695,0
8598,39,176,0
8599,0,528,0
8600,258,332,0
8601,176,815,0
8602,2,1146,0
8603,300,3105,0
8604,5,491,0
8605,12,2276,0
8606,394,2309,0
8607,52,359,0
8608,5,330,0
8609,394,1539,0
8610,30,94,0
8611,94,330,0
8612,61,94,0
8613,6,2306,0
8614,55,3106,0
8615,29,171,0
8616,133,198,0
8617,3464,3608,0
8618,2,89,0
8619,2,1128,0
8620,29,102,0
8621,2,39,0
8622,35,123,0
8623,12,1807,0
8624,123,1032,0
8625,45,1826,0
8626,198,751,0
8627,23,3464,0
8628,529,1797,0
8629,9,966,0
8630,100,198,0
8631,330,3471,0
8632,2,1789,0
8633,126,1826,0
8634,936,1351,0
8635,3464,3772,0
8636,89,882,0
8637,29,319,0
8638,936,3772,0
8639,687,3772,0
8640,3001,3772,0
8641,6,3772,0
8642,2,319,0
8643,187,3772,0
8644,144,3772,0
8645,101,3772,0
8646,3729,3772,0
8647,3464,3729,0
8648,29,55,0
8649,31,176,0
8650,6,1345,0
8651,6,35,0
8652,123,226,0
8653,16,25,0
8654,12,67,0
8655,123,683,0
8656,7,1342,0
8657,177,1353,0
8658,171,492,0
8659,72,171,0
8660,142,695,0
8661,0,3012,0
8662,82,91,0
8663,12,1531,0
8664,7,1177,0
8665,176,332,0
8666,67,1827,0
8667,123,642,0
8668,123,1161,0
8669,6,1177,0
8670,82,123,0
8671,7,286,0
8672,55,146,0
8673,0,1537,0
8674,23,123,0
8675,7,332,0
8676,642,3109,0
8677,45,2283,0
8678,2063,3184,1
8679,123,814,0
8680,3708,3759,0
8681,176,2303,0
8682,5,3111,0
8683,176,968,0
8684,0,3110,0
8685,67,880,0
8686,176,394,0
8687,142,642,0
8688,137,3111,0
8689,204,642,0
8690,39,94,0
8691,30,249,0
8692,10,62,0
8693,63,697,0
8694,12,2242,0
8695,37,3107,0
8696,176,3759,0
8697,23,642,0
8698,332,642,0
8699,287,357,0
8700,82,966,0
8701,193,529,0
8702,198,936,0
8703,94,642,0
8704,12,278,0
8705,2,2310,0
8706,814,3759,0
8707,178,3705,0
8708,3464,3759,0
8709,642,3464,0
8710,966,3759,0
8711,178,3778,0
8712,3464,3708,0
8713,184,287,0
8714,126,177,0
8715,1810,3078,0
8716,883,1353,0
8717,29,596,0
8718,176,2310,0
8719,45,177,0
8720,2,3104,0
8721,287,1690,0
8722,94,171,0
8723,14,697,0
8724,0,3112,0
8725,5,1056,0
8726,7,9,0
8727,109,2308,0
8728,146,3114,0
8729,96,3629,0
8730,88,120,0
8731,123,187,0
8732,195,3113,0
8733,94,176,0
8734,25,243,0
8735,5,6,0
8736,126,2277,0
8737,6,3740,0
8738,12,596,0
8739,167,3506,0
8740,7,3115,0
8741,60,3034,0
8742,243,702,0
8743,5,243,0
8744,552,1542,0
8745,45,3034,0
8746,455,3034,0
8747,35,55,0
8748,3472,3643,0
8749,178,1603,0
8750,25,294,0
8751,60,456,0
8752,29,642,0
8753,17,242,0
8754,142,243,0
8755,60,1049,0
8756,2,3584,0
8757,3708,3762,0
8758,178,3593,0
8759,2,1831,0
8760,334,2411,1
8761,25,176,0
8762,3759,3762,0
8763,3464,3762,0
8764,126,1807,0
8765,7,361,0
8766,5,197,0
8767,176,3762,0
8768,1354,1797,0
8769,94,3762,0
8770,23,142,0
8771,243,3762,0
8772,1455,3781,0
8773,94,3759,0
8774,29,3781,0
8775,361,1829,0
8776,176,3708,0
8777,8,1047,0
8778,109,361,0
8779,42,3762,0
8780,198,243,0
8781,5,523,0
8782,82,486,0
8783,70,242,0
8784,28,277,0
8785,5,277,0
8786,62,198,0
8787,814,3464,0
8788,176,1455,0
8789,21,357,0
8790,2,1455,0
8791,10,89,0
8792,25,2279,0
8793,226,1832,0
8794,7,1458,0
8795,69,697,0
8796,2,702,0
8797,29,226,0
8798,176,3116,0
8799,21,2309,0
8800,12,23,0
8801,257,1534,0
8802,28,82,0
8803,25,267,0
8804,32,1832,0
8805,15,1458,0
8806,23,109,0
8807,12,70,0
8808,2,1544,0
8809,82,3730,0
8810,53,333,0
8811,178,3464,0
8812,0,1541,0
8813,55,106,0
8814,12,3118,0
8815,12,319,0
8816,153,176,0
8817,7,176,0
8818,39,122,0
8819,105,1040,0
8820,37,2312,0
8821,220,3108,0
8822,32,702,0
8823,94,314,0
8824,198,370,0
8825,17,1525,0
8826,52,1690,0
8827,1690,3464,0
8828,490,3730,0
8829,490,3758,0
8830,5,74,0
8831,0,3117,0
8832,54,490,0
8833,135,1458,0
8834,6,42,0
8835,63,490,0
8836,137,1545,0
8837,79,2990,0
8838,5,1151,0
8839,144,3728,0
8840,67,883,0
8841,12,1049,0
8842,31,165,0
8843,2,1055,0
8844,176,1179,0
8845,195,1276,0
8846,12,126,0
8847,67,3120,0
8848,32,70,0
8849,2,885,0
8850,220,1343,0
8851,242,958,0
8852,176,294,0
8853,21,28,0
8854,39,3032,0
8855,12,1827,0
8856,9,39,0
8857,242,698,0
8858,28,32,0
8859,133,243,0
8860,2,265,0
8861,26,1345,0
8862,267,490,0
8863,236,295,0
8864,106,1541,0
8865,248,655,0
8866,61,236,0
8867,202,295,0
8868,0,1179,0
8869,522,1340,0
8870,5,111,0
8871,96,176,0
8872,0,295,0
8873,155,197,0
8874,3464,3585,0
8875,3464,3583,0
8876,2,295,0
8877,0,1834,0
8878,176,1834,0
8879,9,295,0
8880,9,3121,0
8881,198,256,0
8882,70,295,0
8883,60,883,0
8884,968,2213,0
8885,29,295,0
8886,1156,3773,0
8887,2,106,0
8888,91,102,0
8889,5,521,0
8890,14,3119,0
8891,5,286,0
8892,0,2295,0
8893,176,3124,0
8894,370,522,0
8895,2,968,0
8896,67,1536,0
8897,5,106,0
8898,175,1133,0
8899,2,1835,0
8900,5,115,0
8901,7,483,0
8902,61,2313,0
