id,u,i,label
11403,3181,3577,0
11404,18,3751,0
11405,18,3778,0
11406,18,1521,0
11407,2587,2990,0
11408,3705,3772,0
11409,1344,3781,0
11410,26,3782,0
11411,493,2077,0
11412,1981,3613,0
11413,1275,2570,0
11414,2949,3577,0
11415,2354,3154,0
11416,2592,3767,0
11417,2587,3459,0
11418,2587,3782,0
11419,1887,3783,0
11420,1887,2845,0
11421,2587,3725,0
11422,1764,2204,0
11423,3430,3721,0
11424,1907,3785,0
11425,2820,3154,0
11426,2953,3700,0
11427,3700,3785,0
11428,3700,3749,0
11429,2845,3783,0
11430,3437,3743,0
11431,1907,3774,0
11432,3154,3786,0
11433,2204,3721,0
11434,1907,3787,0
11435,3191,3787,0
11436,1293,3577,0
11437,3496,3672,0
11438,3659,3773,0
11439,3659,3789,0
11440,3659,3790,0
11441,3643,3659,0
11442,3648,3724,0
11443,35,498,0
11444,2592,3791,0
11445,646,841,0
11446,1394,3756,0
11447,1461,3792,0
11448,3427,3565,0
11449,2570,3523,0
11450,2570,3470,0
11451,2783,3778,0
11452,2580,3793,0
11453,3793,3794,0
11454,2580,3794,0
11455,1907,2895,0
11456,646,3662,0
11457,3662,3795,0
11458,646,3751,0
11459,1113,3366,0
11460,646,3796,0
11461,646,3797,0
11462,1921,3798,0
11463,2587,3743,0
11464,3032,3799,0
11465,292,2953,0
11466,2093,3668,0
11467,3691,3755,0
11468,3426,3800,0
11469,3453,3801,0
11470,2580,3802,0
11471,3659,3803,0
11472,3378,3804,0
11473,2587,3805,0
11474,2341,2587,0
11475,3791,3801,0
11476,3378,3659,0
11477,1756,2778,0
11478,2328,3801,0
11479,947,3668,0
11480,2570,3032,0
11481,3659,3807,0
11482,3685,3807,0
11483,1293,3751,0
11484,659,3659,0
11485,3453,3808,0
11486,3372,3809,0
11487,2951,2953,0
11488,3426,3810,0
11489,3659,3747,0
11490,2328,3811,0
11491,2062,3659,0
11492,216,3747,0
11493,26,3812,0
11494,2587,3100,0
11495,2587,3813,0
11496,1469,2765,0
11497,2526,2765,0
11498,2587,3814,0
11499,1786,3815,0
11500,41,2587,0
11501,1907,2855,0
11502,2587,3755,0
11503,3565,3815,0
11504,2279,3659,0
11505,565,3659,0
11506,3660,3705,0
11507,565,3668,0
11508,565,2354,0
11509,565,3691,0
11510,1231,3705,0
11511,1764,3817,0
11512,176,1786,0
11513,1965,3705,0
11514,2214,3818,0
11515,3659,3819,0
11516,175,3820,0
11517,3744,3821,0
11518,1705,3407,0
11519,1756,3809,0
11520,2077,3434,0
11521,2839,3822,0
11522,3453,3823,0
11523,3275,3824,0
11524,3824,3825,0
11525,3275,3825,0
11526,3825,3826,0
11527,2587,3104,0
11528,1423,5802,1
11529,507,2214,0
11530,1521,2587,0
11531,2354,3800,0
11532,3776,3827,0
11533,2570,3772,0
11534,2570,3800,0
11535,2295,2570,0
11536,3378,3705,0
11537,26,3828,0
11538,26,3829,0
11539,26,3830,0
11540,2953,3794,0
11541,2938,3832,0
11542,3833,3834,0
11543,2587,3835,0
11544,3743,3751,0
11545,2587,3816,0
11546,2953,3836,0
11547,2839,3768,0
11548,977,3313,0
11549,1700,2570,0
11550,3825,3838,0
11551,3743,3838,0
11552,2587,3839,0
11553,2587,3468,0
11554,3800,3840,0
11555,2295,3841,0
11556,2570,3199,0
11557,26,3842,0
11558,3453,3844,0
11559,2570,3809,0
11560,3191,3844,0
11561,3659,3738,0
11562,3738,3845,0
11563,977,3659,0
11564,1600,3623,0
11565,3705,3832,0
11566,1742,2587,0
11567,2587,3846,0
11568,3659,3847,0
11569,3372,3847,0
11570,2,3372,0
11571,3809,3847,0
11572,1521,1921,0
11573,2587,3849,0
11574,2354,3838,0
11575,3472,3659,0
11576,3659,3838,0
11577,45,3032,0
11578,3139,3496,0
11579,2839,3638,0
11580,3659,3850,0
11581,3659,3739,0
11582,2247,3851,0
11583,2839,3189,0
11584,2839,3580,0
11585,1226,3378,0
11586,3776,3825,0
11587,3800,3825,0
11588,3062,3067,0
11589,3062,3853,0
11590,727,3062,0
11591,3062,3854,0
11592,141,3062,0
11593,3062,3187,0
11594,2768,3062,0
11595,1057,3062,0
11596,3062,3860,0
11597,310,3062,0
11598,3062,3862,0
11599,3062,3349,0
11600,5,3062,0
11601,1911,3062,0
11602,3062,3866,0
11603,3062,3867,0
11604,3062,3150,0
11605,3062,3872,0
11606,3062,3873,0
11607,3062,3875,0
11608,225,3062,0
11609,3062,3877,0
11610,3062,3880,0
11611,2592,3062,0
11612,3062,3881,0
11613,2600,3062,0
11614,3062,3888,0
11615,3062,3889,0
11616,2630,3062,0
11617,3062,3890,0
11618,3062,3145,0
11619,3062,3892,0
11620,902,3062,0
11621,26,3784,0
11622,2820,3769,0
11623,2839,2916,0
11624,2587,3894,0
11625,3727,3738,0
11626,3496,3738,0
11627,1521,3850,0
11628,3580,3788,0
11629,14,2964,0
11630,3593,3895,0
11631,3266,3580,0
11632,978,2854,1
11633,1786,2839,0
11634,2443,3896,0
11635,3769,3806,0
11636,544,3897,0
11637,1951,3751,0
11638,2077,3896,0
11639,1310,1469,0
11640,3751,3898,0
11641,3331,3593,0
11642,1764,3577,0
11643,1921,3565,0
11644,3565,3898,0
11645,2006,3899,0
11646,2354,3900,0
11647,2348,2387,0
11648,26,3901,0
11649,3788,3826,0
11650,3470,3826,0
11651,3733,3902,0
11652,1893,3903,0
11653,1893,3904,0
11654,3903,3904,0
11655,326,3623,0
11656,3659,3904,0
11657,3904,3905,0
11658,3515,3573,0
11659,2354,3454,0
11660,3648,3906,0
11661,3786,3826,0
11662,549,3826,0
11663,3786,3850,0
11664,549,3850,0
11665,3046,3659,0
11666,2354,3810,0
11667,3623,3907,0
11668,864,3800,0
11669,2328,3908,0
11670,3523,3909,0
11671,26,1629,0
11672,1629,3727,0
11673,3430,3590,0
11674,3800,3841,0
11675,3768,3911,0
11676,3800,3912,0
11677,3768,3913,0
11678,3438,3689,0
11679,691,1786,0
11680,428,3668,0
11681,1685,2587,0
11682,1321,3325,0
11683,1568,2686,0
11684,2587,3515,0
11685,977,3637,0
11686,1293,3684,0
11687,26,3874,0
11688,2295,3515,0
11689,321,506,0
11690,1157,3412,0
11691,3894,3902,0
11692,3577,3915,0
11693,2916,3917,0
11694,321,3918,0
11695,2473,2839,0
11696,3523,3919,0
11697,2999,3080,1
11698,1157,3915,0
11699,35,3523,0
11700,321,3902,0
11701,2354,3751,0
11702,2587,3920,0
11703,2328,3921,0
11704,3707,3733,0
11705,2587,3707,0
11706,1628,2587,0
11707,2303,3922,0
11708,2500,2587,0
11709,1643,2062,0
11710,3819,3922,0
11711,2587,3751,0
11712,3751,3797,0
11713,2247,2587,0
11714,3902,3923,0
11715,2062,3325,0
11716,3535,3800,0
11717,3766,3904,0
11718,26,3924,0
11719,763,3405,0
11720,3751,3902,0
11721,3902,3925,0
11722,3904,3926,0
11723,2355,3412,0
11724,415,3372,0
11725,1230,2822,0
11726,1704,3850,0
11727,585,3308,0
11728,3584,3918,0
11729,2587,3927,0
11730,3593,3928,0
11731,3929,3930,0
11732,3927,3929,0
11733,3839,3929,0
11734,3199,3929,0
11735,691,3931,0
11736,1468,3840,0
11737,3840,3926,0
11738,160,3557,0
11739,3902,3930,0
11740,45,3496,0
11741,3416,3932,0
11742,2587,3536,0
11743,3566,3933,0
11744,1685,3904,0
11745,10,691,0
11746,98,3916,0
11747,2587,3934,0
11748,3840,3935,0
11749,3800,3935,0
11750,3912,3936,0
11751,3800,3937,0
11752,3912,3938,0
11753,3325,3938,0
11754,3496,3939,0
11755,3910,3912,0
11756,3496,3654,0
11757,2338,3731,0
11758,763,2587,0
11759,3368,3662,0
11760,2943,3724,0
11761,3807,3940,0
11762,412,2943,0
11763,1505,3894,0
11764,2031,3894,0
11765,2943,3776,0
11766,2953,3575,0
11767,2720,3705,0
11768,3426,3705,0
11769,815,3668,0
11770,2328,3941,0
11771,2587,3784,0
11772,3705,3773,0
11773,2587,3452,0
11774,3802,3836,0
11775,2943,3850,0
11776,2587,3150,0
11777,3093,3150,0
11778,3809,3923,0
11779,3496,3942,0
11780,2953,3943,0
11781,2354,3809,0
11782,3093,3944,0
11783,2587,3945,0
11784,2347,2587,0
11785,1951,2587,0
11786,2587,3826,0
11787,2587,3850,0
11788,2328,3946,0
11789,108,3844,0
11790,2587,3932,0
11791,3946,3947,0
11792,1853,2943,0
11793,3,3135,0
11794,2587,3776,0
11795,2587,3797,0
11796,2587,3948,0
11797,2587,3949,0
11798,3545,3946,0
11799,3898,3953,0
11800,1764,3953,0
11801,3850,3954,0
11802,3910,3952,0
11803,3937,3955,0
11804,487,3523,0
11805,3100,3950,0
11806,2587,3744,0
11807,3844,3946,0
11808,3523,3956,0
11809,506,2587,0
11810,3926,3957,0
11811,412,3926,0
11812,26,3952,0
11813,163,2140,0
11814,3648,3927,0
11815,412,2302,0
11816,3648,3956,0
11817,977,3639,0
11818,3426,3955,0
11819,2876,3958,0
11820,2338,3415,0
11821,2820,3946,0
11822,3921,3946,0
11823,3426,3579,0
11824,3946,3959,0
11825,3908,3947,0
11826,514,3960,0
11827,3802,3837,0
11828,3802,3946,0
11829,2236,3946,0
11830,3946,3951,0
11831,3947,3951,0
11832,3498,3958,0
11833,2938,3958,0
11834,108,3946,0
11835,1352,2587,0
11836,1459,2587,0
11837,3946,3961,0
11838,3946,3962,0
11839,3955,3963,0
11840,2587,3426,0
11841,2587,3574,0
11842,3802,3951,0
11843,2587,3691,0
11844,2587,3958,0
11845,2001,3945,0
11846,2979,3932,0
11847,3662,3776,0
11848,2037,3753,0
11849,3523,3964,0
11850,290,2966,1
11851,3536,3932,0
11852,130,3536,0
11853,3536,3965,0
11854,84,3659,0
11855,3523,3966,0
11856,2214,2587,0
11857,2214,3730,0
11858,3659,3967,0
11859,3523,3659,0
11860,2587,3968,0
11861,3659,3894,0
11862,1870,3668,0
11863,2587,3967,0
11864,864,3662,0
11865,26,3969,0
11866,3837,3970,0
11867,2720,3593,0
11868,3580,3659,0
11869,108,3837,0
11870,1742,3580,0
11871,3659,3926,0
11872,3659,3971,0
11873,3659,3932,0
11874,3438,3837,0
11875,3659,3972,0
11876,1833,3659,0
11877,3505,3837,0
11878,3659,3973,0
11879,26,3932,0
11880,3837,3951,0
11881,2587,2748,0
11882,0,1706,0
11883,2062,3973,0
11884,2748,3659,0
11885,2001,3659,0
11886,3659,3974,0
11887,3659,3975,0
11888,108,3659,0
11889,3659,3976,0
11890,3523,3977,0
11891,3894,3978,0
11892,198,2587,0
11893,2354,3850,0
11894,824,4707,1
11895,3944,3964,0
11896,0,3753,0
11897,3659,3979,0
11898,3659,3980,0
11899,3580,3981,0
11900,108,2587,0
11901,3639,3659,0
11902,3639,3647,0
11903,84,132,0
11904,3659,3982,0
11905,2589,3944,0
11906,26,3983,0
11907,26,3913,0
11908,26,3984,0
11909,26,3986,0
11910,26,3985,0
11911,26,3987,0
11912,3120,3947,0
11913,499,3958,0
11914,3743,3766,0
11915,2677,3062,0
11916,1867,5561,1
11917,3062,3858,0
11918,3062,3672,0
11919,3062,3319,0
11920,1914,2239,1
11921,3062,3864,0
11922,3062,3865,0
11923,2820,3062,0
11924,3062,3989,0
11925,45,3062,0
11926,3062,3990,0
11927,3062,3874,0
11928,3062,3064,0
11929,3062,3991,0
11930,3062,3731,0
11931,3062,3992,0
11932,3062,3063,0
11933,3062,3807,0
11934,3062,3659,0
11935,2887,3062,0
11936,3062,3994,0
11937,2587,3405,0
11938,2893,3996,0
11939,2580,3996,0
11940,977,3997,0
11941,1254,3984,0
11942,2839,3754,0
11943,2587,3998,0
11944,3523,3998,0
11945,108,2778,0
11946,3341,3662,0
11947,69,1610,0
11948,26,3999,0
11949,3046,3898,0
11950,3142,4000,0
11951,108,3908,0
11952,544,1853,0
11953,2570,3670,0
11954,3643,3898,0
11955,1053,3523,0
11956,3980,4001,0
11957,3150,3272,0
11958,549,3751,0
11959,3751,3786,0
11960,3573,4002,0
11961,3751,3977,0
11962,3523,4003,0
11963,549,3523,0
11964,3523,3786,0
11965,3523,3938,0
11966,3722,3925,0
11967,841,3958,0
11968,2062,2570,0
11969,3316,3523,0
11970,108,1254,0
11971,3523,3912,0
11972,544,2062,0
11973,3727,4004,0
11974,1053,3722,0
11975,2839,3831,0
11976,1981,3831,0
11977,10,3553,0
11978,1293,2195,0
11979,2938,4005,0
11980,482,4006,0
11981,482,2140,0
11982,3508,3593,0
11983,3700,3996,0
11984,3750,3996,0
11985,3996,4007,0
11986,3555,3593,0
11987,3668,3995,0
11988,510,3668,0
11989,2328,3995,0
11990,2570,4009,0
11991,2023,4010,0
11992,3593,3743,0
11993,2023,3668,0
11994,26,4000,0
11995,1485,3668,0
11996,3944,4011,0
11997,3150,3926,0
11998,1485,1921,0
11999,2587,3034,0
12000,3751,4012,0
12001,108,1275,0
12002,18,84,0
12003,1456,1718,0
12004,3659,3917,0
12005,45,3659,0
12006,3579,3659,0
12007,3372,3472,0
12008,3486,3996,0
12009,26,4013,0
12010,2328,3996,0
12011,2236,3282,0
12012,3593,4014,0
12013,1204,4015,0
12014,2587,3621,0
12015,19,763,0
12016,2359,2587,0
12017,163,4016,0
12018,2893,3565,0
12019,2893,3191,0
12020,13,2783,0
12021,947,4010,0
12022,3743,3776,0
12023,2839,3414,0
12024,3565,4017,0
12025,3523,3751,0
12026,1907,3995,0
12027,3523,3985,0
12028,505,1522,0
12029,505,1673,0
12030,3523,3952,0
12031,2727,3523,0
12032,1907,4019,0
12033,163,3034,0
12034,1865,2587,0
12035,3998,4020,0
12036,84,4021,0
12037,692,2302,0
12038,26,4022,0
12039,3994,4024,0
12040,3870,3994,0
12041,2328,3926,0
12042,506,3668,0
12043,3154,3593,0
12044,3154,3743,0
12045,3464,3802,0
12046,1951,3154,0
12047,3464,4025,0
12048,3439,3464,0
12049,692,3523,0
12050,3565,3893,0
12051,1461,2154,0
12052,3806,4025,0
12053,3995,4026,0
12054,2182,2302,0
12055,3508,4028,0
12056,778,4029,0
12057,2925,4030,0
12058,2570,3378,0
12059,2570,3902,0
12060,1226,2570,0
12061,1907,3029,0
12062,2303,4031,0
12063,3150,3577,0
12064,2953,3947,0
12065,141,2328,0
12066,2953,4032,0
12067,1002,2302,0
12068,2953,3946,0
12069,2570,3903,0
12070,2570,4033,0
12071,3470,4034,0
12072,4034,4035,0
12073,356,3403,0
12074,3439,3994,0
12075,2166,2182,0
12076,3378,3814,0
12077,2328,3806,0
12078,3908,4017,0
12079,3659,4034,0
12080,3910,4034,0
12081,3659,3910,0
12082,3659,4036,0
12083,1786,2570,0
12084,26,4037,0
12085,3659,3776,0
12086,3036,3995,0
12087,3168,3580,0
12088,3659,4038,0
12089,3378,3637,0
12090,3150,3637,0
12091,2315,3659,0
12092,3659,4039,0
12093,2587,4038,0
12094,3857,4040,0
12095,1930,3857,0
12096,2146,3857,0
12097,3659,4041,0
12098,3659,4042,0
12099,2570,4036,0
12100,1293,3668,0
12101,1643,3668,0
12102,1643,2570,0
12103,1293,3980,0
12104,2196,4043,0
12105,45,864,0
12106,2570,3958,0
12107,3554,3724,0
12108,864,4044,0
12109,3910,4045,0
12110,864,4046,0
12111,1685,4038,0
12112,2254,4034,0
12113,3639,4034,0
12114,3639,3952,0
12115,26,4047,0
12116,3857,4048,0
12117,3438,4048,0
12118,4042,4048,0
12119,3749,4049,0
12120,3749,4050,0
12121,1859,4051,0
12122,343,2254,0
12123,343,4042,0
12124,2570,4052,0
12125,3902,4034,0
12126,3802,4042,0
12127,2328,4053,0
12128,45,3275,0
12129,3659,4054,0
12130,2587,4055,0
12131,3910,4055,0
12132,3275,3659,0
12133,3910,4008,0
12134,2587,4033,0
12135,1321,2338,0
12136,3648,3659,0
12137,321,3639,0
12138,3659,4056,0
12139,2302,3627,0
12140,3648,4056,0
12141,2128,3391,0
12142,3956,4056,0
12143,3266,3275,0
12144,3751,4057,0
12145,2876,4058,0
12146,864,3956,0
12147,2077,4060,0
12148,3814,4059,0
12149,3555,3956,0
12150,3749,3750,0
12151,3814,3930,0
12152,3647,3995,0
12153,141,3438,0
12154,864,2254,0
12155,3751,3776,0
12156,2570,3751,0
12157,10,2839,0
12158,2587,4062,0
12159,1921,3580,0
12160,2570,3580,0
12161,3836,4063,0
12162,1907,3120,0
12163,1160,4064,0
12164,0,2254,0
12165,26,4033,0
12166,3910,4059,0
12167,2592,4061,0
12168,3893,4027,0
12169,2580,4065,0
12170,2953,4065,0
12171,1706,2117,0
12172,977,4066,0
12173,977,4067,0
12174,1998,3705,0
12175,2570,3105,0
12176,977,4038,0
12177,3910,4068,0
12178,2214,2570,0
12179,113,3774,0
12180,977,3203,0
12181,3751,3942,0
12182,3659,4069,0
12183,3659,3942,0
12184,2140,4070,0
12185,3849,4054,0
12186,921,2302,0
12187,2247,3748,0
12188,3908,4042,0
12189,4027,4071,0
12190,3910,4072,0
12191,2140,4073,0
12192,2140,3668,0
12193,1341,2140,0
12194,3850,3911,0
12195,3911,4065,0
12196,2720,3850,0
12197,2953,3453,0
12198,3705,4074,0
12199,2247,2916,0
12200,2446,3707,0
12201,26,4010,0
12202,3826,4075,0
12203,3572,3705,0
12204,2346,3456,0
12205,4042,4076,0
12206,290,4077,0
12207,2338,4078,0
12208,4027,4079,0
12209,3464,4027,0
12210,1459,2941,0
12211,2254,4079,0
12212,2941,3391,0
12213,1459,4079,0
12214,1410,3573,0
12215,3573,4080,0
12216,2214,2545,0
12217,1275,4034,0
12218,2189,3043,1
12219,1756,4034,0
12220,2951,3464,0
12221,2839,3800,0
12222,2839,3456,0
12223,26,1410,0
12224,3282,4081,0
12225,1439,5066,1
12226,2981,3453,0
12227,2981,3438,0
12228,2981,4082,0
12229,2328,4042,0
12230,4027,4042,0
12231,2839,3635,0
12232,2328,2953,0
12233,2953,3995,0
12234,2254,3743,0
12235,4046,4078,0
12236,2672,3705,0
12237,3845,4083,0
12238,2236,4084,0
12239,4025,4084,0
12240,3893,4084,0
12241,2328,4084,0
12242,3566,4072,0
12243,2587,4085,0
12244,2587,3606,0
12245,1873,3776,0
12246,1344,2146,0
12247,1113,2146,0
12248,2146,2605,0
12249,2938,3275,0
12250,1226,1965,0
12251,2214,4008,0
12252,3659,4088,0
12253,3910,4089,0
12254,302,1786,0
12255,977,4090,0
12256,4027,4091,0
12257,3814,4033,0
12258,2570,4093,0
12259,2570,2941,0
12260,13,1521,0
12261,2328,4027,0
12262,2831,2953,0
12263,108,4094,0
12264,4094,4095,0
12265,3659,3751,0
12266,864,1275,0
12267,1231,3826,0
12268,1231,3659,0
12269,888,3751,0
12270,2940,3751,0
12271,2876,3910,0
12272,1568,3910,0
12273,3705,3751,0
12274,1981,2146,0
12275,3378,3826,0
12276,1226,1354,0
12277,1226,3826,0
12278,2016,4097,0
12279,2146,3668,0
12280,2146,3680,0
12281,2146,3681,0
12282,2146,3683,0
12283,2146,3684,0
12284,1354,2146,0
12285,3691,3955,0
12286,3639,4030,0
12287,3802,4027,0
12288,2939,3814,0
12289,3946,4098,0
12290,4098,4099,0
12291,3659,3814,0
12292,4025,4094,0
12293,1293,3092,0
12294,45,3092,0
12295,4083,4100,0
12296,84,1718,0
12297,4083,4101,0
12298,3335,4083,0
12299,3438,3453,0
12300,4055,4102,0
12301,659,1786,0
12302,45,3566,0
12303,1951,3659,0
12304,1226,1764,0
12305,1459,3659,0
12306,3566,4009,0
12307,3659,4101,0
12308,3776,3814,0
12309,3659,4103,0
12310,1248,3518,0
12311,3659,4104,0
12312,3814,3932,0
12313,3659,3998,0
12314,3743,4101,0
12315,3659,4023,0
12316,3659,4105,0
12317,1293,3659,0
12318,1293,4078,0
12319,1764,4078,0
12320,1764,3566,0
12321,1764,2247,0
12322,3826,4106,0
12323,26,3035,0
12324,3032,3771,0
12325,1176,4072,0
12326,3150,4107,0
12327,2570,3150,0
12328,4027,4108,0
12329,13,977,0
12330,98,1310,0
12331,98,290,0
12332,3826,4092,0
12333,3150,3266,0
12334,977,4018,0
12335,977,3838,0
12336,4099,4108,0
12337,1764,3838,0
12338,3749,4099,0
12339,2839,4111,0
12340,3751,4104,0
12341,2346,3751,0
12342,3349,3445,0
12343,3573,3998,0
12344,1293,2707,0
12345,1718,2570,0
12346,3331,3826,0
12347,1459,4092,0
12348,3573,3826,0
12349,3250,3995,0
12350,864,3751,0
12351,10,3845,0
12352,121,2295,0
12353,3659,4089,0
12354,3062,3396,0
12355,3518,4006,0
12356,864,4112,0
12357,2295,4112,0
12358,1176,4110,0
12359,4042,4092,0
12360,21,2699,0
12361,2062,2839,0
12362,2839,3814,0
12363,3464,3995,0
12364,3910,4104,0
12365,3438,3995,0
12366,2839,2843,0
12367,2247,3932,0
12368,3749,4113,0
12369,500,2938,0
12370,3439,3749,0
12371,1293,3995,0
12372,313,2254,0
12373,4018,4114,0
12374,2654,4092,0
12375,4045,4101,0
12376,1643,4083,0
12377,2559,3581,1
12378,2247,3733,0
12379,1643,3659,0
12380,4104,4116,0
12381,864,4116,0
12382,1310,1957,0
12383,864,4104,0
12384,2587,4079,0
12385,3659,3845,0
12386,4368,5727,1
12387,3659,4033,0
12388,3659,4117,0
12389,3659,4008,0
12390,1786,3659,0
12391,2338,3648,0
12392,864,2302,0
12393,2938,3838,0
12394,26,3838,0
12395,2342,3838,0
12396,2236,4099,0
12397,3910,4118,0
12398,977,3333,0
12399,2257,2295,0
12400,2218,2257,0
12401,2218,3250,0
12402,1310,2295,0
12403,505,1240,0
12404,10,3566,0
12405,3282,4119,0
12406,323,3266,0
12407,3751,4086,0
12408,977,3998,0
12409,190,3998,0
12410,1764,4058,0
12411,4092,4120,0
12412,1293,4121,0
12413,4092,4119,0
12414,3838,4083,0
12415,2580,4122,0
12416,10,1853,0
12417,10,1293,0
12418,1685,1853,0
12419,2338,4123,0
12420,1568,2672,0
12421,3904,4123,0
12422,4089,4124,0
12423,3474,4101,0
12424,1786,3391,0
12425,4116,4124,0
12426,921,1483,1
12427,4101,4116,0
12428,1568,3838,0
12429,10,4044,0
12430,3250,3910,0
12431,2328,3566,0
12432,3814,4092,0
12433,544,4120,0
12434,1833,4089,0
12435,1833,4092,0
12436,26,4124,0
12437,1981,3036,0
12438,1521,4124,0
12439,3639,3910,0
12440,3838,4089,0
12441,1764,3273,0
12442,1764,4126,0
12443,3926,4116,0
12444,2587,4115,0
12445,4094,4099,0
12446,10,3053,0
12447,3053,4124,0
12448,3659,4127,0
12449,2276,3659,0
12450,3659,4128,0
12451,3659,4129,0
12452,3659,4130,0
12453,3356,3659,0
12454,4083,4128,0
12455,2347,4131,0
12456,0,1465,0
12457,26,4128,0
12458,864,2062,0
12459,2062,4128,0
12460,2062,3838,0
12461,3857,4094,0
12462,2953,3825,0
12463,2953,4122,0
12464,1709,4133,0
12465,3282,3962,0
12466,2720,3573,0
12467,3331,3470,0
12468,2446,3523,0
12469,2446,4121,0
12470,302,2446,0
12471,3396,3570,0
12472,2587,3145,0
12473,26,4134,0
12474,2587,3570,0
12475,2020,3499,0
12476,3570,3838,0
12477,3259,4089,0
12478,10,3391,0
12479,3690,4095,0
12480,10,869,0
12481,2953,3690,0
12482,3191,3690,0
12483,3570,4069,0
12484,2139,3668,0
12485,992,2716,1
12486,1464,4726,1
12487,2139,3659,0
12488,3659,4135,0
12489,108,4089,0
12490,3705,4075,0
12491,3659,4092,0
12492,2803,3647,0
12493,4092,4136,0
12494,1594,4121,0
12495,1585,4092,0
12496,1505,1718,0
12497,1709,3659,0
12498,1594,3751,0
12499,3659,4137,0
12500,4092,4127,0
12501,3659,4138,0
12502,3659,4116,0
12503,1594,3848,0
12504,3391,3659,0
12505,3838,4104,0
12506,26,4139,0
12507,3282,3975,0
12508,1706,3843,0
12509,1706,4141,0
12510,2570,2818,0
12511,10,2460,0
12512,3566,3958,0
12513,1568,3674,0
12514,2381,3958,0
12515,3838,4057,0
12516,2587,3848,0
12517,3566,4143,0
12518,1853,3659,0
12519,321,1981,0
12520,1568,3659,0
12521,1870,3659,0
12522,3659,4144,0
12523,2958,4132,0
12524,3751,4116,0
12525,41,4132,0
12526,163,4116,0
12527,1321,3124,0
12528,3570,3751,0
12529,864,2839,0
12530,3743,3903,0
12531,14,3668,0
12532,977,4145,0
12533,3472,4146,0
12534,3472,4147,0
12535,2939,3898,0
12536,3204,3725,0
12537,3667,4083,0
12538,4115,4148,0
12539,1651,1901,0
12540,1995,4149,0
12541,1673,2150,0
12542,3414,4150,0
12543,3848,4142,0
12544,3414,4151,0
12545,4146,4147,0
12546,3670,3848,0
12547,3958,4129,0
12548,3958,4152,0
12549,4130,4152,0
12550,2587,2782,0
12551,2938,3391,0
12552,3378,3958,0
12553,3659,4087,0
12554,3360,3670,0
12555,495,4123,0
12556,3378,4153,0
12557,3950,4153,0
12558,3120,3282,0
12559,3486,4027,0
12560,1118,3525,0
12561,4135,4154,0
12562,1756,2153,0
12563,433,2190,1
12564,1521,1756,0
12565,1756,4116,0
12566,4115,4135,0
12567,1521,1673,0
12568,3743,4135,0
12569,2016,4153,0
12570,3499,4115,0
12571,2839,4121,0
12572,2587,3809,0
12573,10,3573,0
12574,4017,4099,0
12575,505,1921,0
12576,1160,4155,0
12577,2765,3659,0
12578,3659,3753,0
12579,3659,4153,0
12580,864,2247,0
12581,1186,3659,0
12582,2214,4153,0
12583,599,3910,0
12584,4153,4155,0
12585,599,4153,0
12586,3910,4156,0
12587,3566,4157,0
12588,2338,4153,0
12589,1176,1951,0
12590,2570,2839,0
12591,3566,3647,0
12592,1568,3378,0
12593,3453,4158,0
12594,3448,4122,0
12595,4099,4122,0
12596,3427,4092,0
12597,4092,4122,0
12598,1764,4159,0
12599,1485,3848,0
12600,2003,2818,0
12601,2782,3705,0
12602,10,2782,0
12603,888,3391,0
12604,1057,4160,0
12605,1764,4161,0
12606,3525,4161,0
12607,1293,4161,0
12608,1643,3910,0
12609,1568,2720,0
12610,3378,4135,0
12611,1521,3705,0
12612,1764,4162,0
12613,3736,4162,0
12614,3820,4018,0
12615,977,4163,0
12616,190,4163,0
12617,4135,4153,0
12618,3700,4122,0
12619,3191,4122,0
12620,2587,3525,0
12621,406,3668,0
12622,406,864,0
12623,4135,4167,0
12624,4083,4168,0
12625,4122,4168,0
12626,3573,4168,0
12627,41,3391,0
12628,3470,4083,0
12629,98,3470,0
12630,3470,4170,0
12631,355,4083,0
12632,355,3470,0
12633,98,4083,0
12634,98,355,0
12635,98,302,0
12636,3838,4132,0
12637,3525,4148,0
12638,16,2247,0
12639,16,4161,0
12640,26,4168,0
12641,98,4168,0
12642,3413,3800,0
12643,3751,4131,0
12644,4166,4168,0
12645,18,3566,0
12646,2077,2818,0
12647,3743,3898,0
12648,3898,4172,0
12649,4006,4077,0
12650,3743,4153,0
12651,132,2720,0
12652,977,3903,0
12653,977,2338,0
12654,10,4153,0
12655,3659,4173,0
12656,3776,4153,0
12657,1628,3659,0
12658,3414,4153,0
12659,2119,4174,0
12660,2782,4153,0
12661,2032,4083,0
12662,2032,2247,0
12663,3453,4094,0
12664,3566,3573,0
12665,1629,2247,0
12666,2247,3751,0
12667,4161,4176,0
12668,29,1176,0
12669,375,1176,0
12670,3453,4177,0
12671,1519,2247,0
12672,2116,2460,0
12673,599,2247,0
12674,4115,4178,0
12675,530,2247,0
12676,2580,4027,0
12677,396,4027,0
12678,4092,4179,0
12679,3743,4180,0
12680,434,1434,1
12681,3456,3525,0
12682,2077,3809,0
12683,864,4039,0
12684,2500,3898,0
12685,10,4180,0
12686,10,3332,0
12687,3332,3898,0
12688,2116,4153,0
12689,3154,3566,0
12690,3453,4181,0
12691,2128,3898,0
12692,3566,4182,0
12693,3566,4183,0
12694,3838,4023,0
12695,406,1465,0
12696,3838,4184,0
12697,2587,4185,0
12698,3378,4185,0
